timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-04-22 14:30:00+00:00,New Delhi-8118,47.0,21.11,62.1,-0.06,-1.46,1.09
2025-04-22 18:30:00+00:00,New Delhi-8118,98.0,31.3,59.81,0.18,0.86,0.89
2025-04-22 19:30:00+00:00,New Delhi-8118,75.0,31.49,67.8,0.07,0.91,1.59
2025-04-23 19:30:00+00:00,New Delhi-8118,173.0,30.36,67.6,0.52,0.65,1.57
2025-04-23 23:30:00+00:00,New Delhi-8118,128.0,33.6,62.15,0.31,1.39,1.09
2025-04-24 03:30:00+00:00,New Delhi-8118,84.0,23.47,46.55,0.11,-0.93,-0.27
2025-04-24 07:30:00+00:00,New Delhi-8118,57.0,32.63,36.3,-0.01,1.17,-1.17
2025-04-24 11:30:00+00:00,New Delhi-8118,42.0,33.24,31.79,-0.08,1.3,-1.57
2025-04-24 13:30:00+00:00,New Delhi-8118,42.0,25.98,31.37,-0.08,-0.35,-1.6
2025-04-24 17:30:00+00:00,New Delhi-8118,70.0,23.69,63.25,0.05,-0.87,1.19
2025-04-24 20:30:00+00:00,New Delhi-8118,77.0,33.5,62.42,0.08,1.36,1.12
2025-04-25 00:30:00+00:00,New Delhi-8118,92.0,20.37,56.77,0.15,-1.63,0.62
2025-04-25 04:30:00+00:00,New Delhi-8118,134.0,24.15,40.8,0.34,-0.77,-0.78
2025-03-01 02:30:00+00:00,New Delhi-8118,51.0,31.03,68.57,-0.04,0.8,1.65
2025-03-01 06:30:00+00:00,New Delhi-8118,69.0,24.16,43.32,0.04,-0.77,-0.56
2025-03-01 10:30:00+00:00,New Delhi-8118,57.0,34.82,39.28,-0.01,1.66,-0.91
2025-03-01 14:30:00+00:00,New Delhi-8118,44.0,22.5,38.56,-0.07,-1.15,-0.97
2025-03-01 18:30:00+00:00,New Delhi-8118,75.0,30.9,53.75,0.07,0.77,0.36
2025-03-02 16:30:00+00:00,New Delhi-8118,49.0,34.29,56.1,-0.05,1.54,0.56
2025-03-02 19:30:00+00:00,New Delhi-8118,84.0,25.14,35.7,0.11,-0.54,-1.22
2025-03-02 23:30:00+00:00,New Delhi-8118,60.0,30.79,48.55,0.0,0.75,-0.1
2025-03-03 03:30:00+00:00,New Delhi-8118,109.0,20.27,63.05,0.23,-1.66,1.17
2025-03-03 07:30:00+00:00,New Delhi-8118,44.0,28.57,62.4,-0.07,0.24,1.11
2025-03-03 12:30:00+00:00,New Delhi-8118,33.0,30.05,40.8,-0.12,0.58,-0.78
2025-03-03 16:30:00+00:00,New Delhi-8118,63.0,32.89,54.61,0.02,1.22,0.43
2025-03-03 19:30:00+00:00,New Delhi-8118,76.0,21.39,44.32,0.08,-1.4,-0.47
2025-03-03 23:30:00+00:00,New Delhi-8118,50.0,25.98,60.0,-0.04,-0.35,0.9
2025-03-04 03:30:00+00:00,New Delhi-8118,67.0,26.59,41.95,0.03,-0.21,-0.68
2025-03-12 22:30:00+00:00,New Delhi-8118,60.0,29.79,48.12,0.0,0.52,-0.14
2025-03-13 02:30:00+00:00,New Delhi-8118,164.0,34.1,37.4,0.48,1.5,-1.08
2025-03-13 07:30:00+00:00,New Delhi-8118,70.0,32.22,39.62,0.05,1.07,-0.88
2025-03-13 12:30:00+00:00,New Delhi-8118,49.0,33.06,61.49,-0.05,1.26,1.03
2025-03-13 16:30:00+00:00,New Delhi-8118,58.0,32.4,34.99,-0.01,1.11,-1.29
2025-03-16 17:30:00+00:00,New Delhi-8118,34.0,25.28,69.21,-0.12,-0.51,1.71
2025-03-16 20:30:00+00:00,New Delhi-8118,39.0,30.97,69.54,-0.09,0.79,1.74
2025-03-17 00:30:00+00:00,New Delhi-8118,93.0,29.84,30.9,0.15,0.53,-1.64
2025-03-17 04:30:00+00:00,New Delhi-8118,75.0,21.24,36.11,0.07,-1.43,-1.19
2025-03-17 08:30:00+00:00,New Delhi-8118,38.0,20.9,69.86,-0.1,-1.51,1.77
2025-03-17 12:30:00+00:00,New Delhi-8118,33.0,25.2,69.4,-0.12,-0.53,1.73
2025-03-17 16:30:00+00:00,New Delhi-8118,45.0,31.38,60.41,-0.07,0.88,0.94
2025-03-17 19:30:00+00:00,New Delhi-8118,56.0,27.76,48.69,-0.02,0.05,-0.09
2025-03-17 23:30:00+00:00,New Delhi-8118,94.0,32.05,31.47,0.16,1.03,-1.59
2025-03-18 03:30:00+00:00,New Delhi-8118,96.0,20.37,47.24,0.17,-1.63,-0.21
2025-03-18 22:30:00+00:00,New Delhi-8118,148.0,29.7,62.74,0.41,0.5,1.14
2025-03-19 02:30:00+00:00,New Delhi-8118,121.0,25.72,37.52,0.28,-0.41,-1.06
2025-03-19 06:30:00+00:00,New Delhi-8118,85.0,32.7,52.47,0.12,1.18,0.24
2025-03-19 10:30:00+00:00,New Delhi-8118,19.0,26.08,60.3,-0.19,-0.33,0.93
2025-03-19 14:30:00+00:00,New Delhi-8118,50.0,21.13,39.4,-0.04,-1.46,-0.9
2025-03-19 16:30:00+00:00,New Delhi-8118,48.0,32.58,63.37,-0.05,1.15,1.2
2025-03-19 19:30:00+00:00,New Delhi-8118,57.0,22.86,52.9,-0.01,-1.06,0.28
2025-03-19 23:30:00+00:00,New Delhi-8118,63.0,34.66,44.6,0.02,1.63,-0.44
2025-03-20 03:30:00+00:00,New Delhi-8118,122.0,27.79,35.71,0.29,0.06,-1.22
2025-03-20 07:30:00+00:00,New Delhi-8118,36.0,30.35,44.6,-0.11,0.64,-0.44
2025-04-10 17:30:00+00:00,New Delhi-8118,33.0,20.02,36.2,-0.12,-1.71,-1.18
2025-04-10 20:30:00+00:00,New Delhi-8118,45.0,28.17,55.94,-0.07,0.15,0.55
2025-04-11 00:30:00+00:00,New Delhi-8118,44.0,22.12,68.76,-0.07,-1.23,1.67
2025-04-11 04:30:00+00:00,New Delhi-8118,64.0,20.81,68.44,0.02,-1.53,1.64
2025-04-11 08:30:00+00:00,New Delhi-8118,87.0,27.04,34.6,0.13,-0.11,-1.32
2025-04-14 04:30:00+00:00,New Delhi-8118,96.0,22.53,35.5,0.17,-1.14,-1.24
2025-04-14 08:30:00+00:00,New Delhi-8118,39.0,22.4,54.41,-0.09,-1.17,0.41
2025-04-14 12:30:00+00:00,New Delhi-8118,28.0,25.83,64.97,-0.15,-0.39,1.34
2025-04-14 16:30:00+00:00,New Delhi-8118,65.0,33.96,31.58,0.02,1.47,-1.59
2025-04-14 19:30:00+00:00,New Delhi-8118,68.0,31.42,69.47,0.04,0.89,1.73
2025-04-16 10:30:00+00:00,New Delhi-8118,67.0,27.5,65.4,0.03,-0.01,1.38
2025-04-16 14:30:00+00:00,New Delhi-8118,73.0,34.04,66.29,0.06,1.49,1.45
2025-04-16 18:30:00+00:00,New Delhi-8118,70.0,22.28,51.03,0.05,-1.2,0.12
2025-04-16 21:30:00+00:00,New Delhi-8118,71.0,28.42,47.68,0.05,0.2,-0.18
2025-04-17 01:30:00+00:00,New Delhi-8118,60.0,20.25,65.29,0.0,-1.66,1.37
2025-04-19 08:30:00+00:00,New Delhi-8118,76.0,30.33,32.17,0.08,0.64,-1.53
2025-04-19 12:30:00+00:00,New Delhi-8118,52.0,32.46,40.67,-0.03,1.13,-0.79
2025-04-19 16:30:00+00:00,New Delhi-8118,40.0,27.38,57.6,-0.09,-0.03,0.69
2025-04-19 19:30:00+00:00,New Delhi-8118,27.0,32.04,60.35,-0.15,1.03,0.93
2025-04-19 23:30:00+00:00,New Delhi-8118,34.0,21.9,58.68,-0.12,-1.28,0.79
2025-04-22 23:30:00+00:00,New Delhi-8118,59.0,21.86,47.21,-0.0,-1.29,-0.22
2025-04-23 03:30:00+00:00,New Delhi-8118,84.0,31.72,52.32,0.11,0.96,0.23
2025-04-23 07:30:00+00:00,New Delhi-8118,51.0,22.35,54.65,-0.04,-1.18,0.44
2025-04-23 11:30:00+00:00,New Delhi-8118,43.0,23.2,39.6,-0.08,-0.99,-0.88
2025-04-23 15:30:00+00:00,New Delhi-8118,67.0,23.25,62.32,0.03,-0.98,1.11
2025-03-22 16:30:00+00:00,New Delhi-8118,75.0,30.6,46.3,0.07,0.7,-0.3
2025-03-22 19:30:00+00:00,New Delhi-8118,77.0,31.11,52.28,0.08,0.82,0.23
2025-03-22 23:30:00+00:00,New Delhi-8118,80.0,32.2,69.41,0.09,1.07,1.73
2025-03-23 03:30:00+00:00,New Delhi-8118,96.0,33.96,42.27,0.17,1.47,-0.65
2025-03-23 07:30:00+00:00,New Delhi-8118,32.0,30.71,63.82,-0.13,0.73,1.24
2025-03-22 17:30:00+00:00,New Delhi-8118,82.0,27.01,50.84,0.1,-0.12,0.1
2025-03-22 20:30:00+00:00,New Delhi-8118,84.0,33.7,44.91,0.11,1.41,-0.42
2025-03-23 00:30:00+00:00,New Delhi-8118,81.0,30.33,48.1,0.1,0.64,-0.14
2025-03-23 04:30:00+00:00,New Delhi-8118,83.0,20.25,66.7,0.11,-1.66,1.49
2025-03-23 08:30:00+00:00,New Delhi-8118,37.0,24.77,38.19,-0.1,-0.63,-1.01
2025-03-29 22:30:00+00:00,New Delhi-8118,55.0,22.26,68.78,-0.02,-1.2,1.67
2025-03-30 03:30:00+00:00,New Delhi-8118,75.0,27.71,58.4,0.07,0.04,0.76
2025-03-30 08:30:00+00:00,New Delhi-8118,13.0,33.72,63.3,-0.21,1.41,1.19
2025-03-30 13:30:00+00:00,New Delhi-8118,19.0,23.78,45.06,-0.19,-0.85,-0.4
2025-03-30 17:30:00+00:00,New Delhi-8118,65.0,34.7,65.55,0.02,1.64,1.39
2025-04-06 06:30:00+00:00,New Delhi-8118,46.0,30.03,34.89,-0.06,0.57,-1.3
2025-04-06 10:30:00+00:00,New Delhi-8118,28.0,27.55,35.9,-0.15,0.01,-1.21
2025-04-06 14:30:00+00:00,New Delhi-8118,53.0,27.3,60.59,-0.03,-0.05,0.96
2025-04-06 18:30:00+00:00,New Delhi-8118,73.0,22.2,34.18,0.06,-1.21,-1.36
2025-04-06 21:30:00+00:00,New Delhi-8118,90.0,26.51,32.13,0.14,-0.23,-1.54
2025-04-09 06:30:00+00:00,New Delhi-8118,102.0,26.59,42.67,0.19,-0.21,-0.61
2025-04-09 10:30:00+00:00,New Delhi-8118,71.0,24.0,64.98,0.05,-0.8,1.34
2025-04-09 14:30:00+00:00,New Delhi-8118,96.0,24.8,47.96,0.17,-0.62,-0.15
2025-04-09 18:30:00+00:00,New Delhi-8118,96.0,30.1,55.68,0.17,0.59,0.53
2025-04-09 21:30:00+00:00,New Delhi-8118,78.0,29.36,30.8,0.08,0.42,-1.65
2025-04-10 16:30:00+00:00,New Delhi-8118,42.0,33.7,46.63,-0.08,1.41,-0.27
2025-04-10 19:30:00+00:00,New Delhi-8118,48.0,20.66,35.76,-0.05,-1.57,-1.22
2025-04-10 23:30:00+00:00,New Delhi-8118,40.0,22.16,41.4,-0.09,-1.22,-0.73
2025-04-11 03:30:00+00:00,New Delhi-8118,49.0,26.0,31.54,-0.05,-0.35,-1.59
2025-04-11 07:30:00+00:00,New Delhi-8118,63.0,29.04,47.95,0.02,0.35,-0.15
2025-04-21 10:30:00+00:00,New Delhi-8118,43.0,30.2,36.37,-0.08,0.61,-1.17
2025-04-21 14:30:00+00:00,New Delhi-8118,47.0,24.64,37.7,-0.06,-0.66,-1.05
2025-04-21 18:30:00+00:00,New Delhi-8118,78.0,32.03,30.94,0.08,1.03,-1.64
2025-04-21 21:30:00+00:00,New Delhi-8118,84.0,22.84,61.4,0.11,-1.07,1.03
2025-04-22 01:30:00+00:00,New Delhi-8118,69.0,30.75,39.36,0.04,0.74,-0.9
2025-03-12 05:30:00+00:00,New Delhi-8118,65.0,23.02,68.64,0.02,-1.03,1.66
2025-03-12 09:30:00+00:00,New Delhi-8118,29.0,28.6,42.27,-0.14,0.25,-0.65
2025-03-12 13:30:00+00:00,New Delhi-8118,42.0,31.7,60.8,-0.08,0.95,0.97
2025-03-12 17:30:00+00:00,New Delhi-8118,81.0,28.41,64.22,0.1,0.2,1.27
2025-03-12 20:30:00+00:00,New Delhi-8118,60.0,25.4,32.0,0.0,-0.48,-1.55
2025-02-27 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,33.26,57.08,-0.09,1.31,0.65
2025-02-28 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.21,39.46,-4.86,0.38,-0.9
2025-02-28 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,33.92,54.23,-0.01,1.46,0.4
2025-02-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,25.91,46.07,-0.02,-0.37,-0.32
2025-02-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,24.62,36.65,-0.1,-0.66,-1.14
2025-02-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,20.94,67.55,0.15,-1.5,1.57
2025-02-14 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,26.65,63.46,0.19,-0.2,1.21
2025-02-15 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,28.4,38.44,0.18,0.2,-0.98
2025-02-15 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,32.46,37.89,0.13,1.13,-1.03
2025-02-16 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,28.5,59.47,-0.08,0.22,0.86
2025-02-16 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,20.46,56.54,0.13,-1.61,0.6
2025-02-16 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,22.27,53.94,0.2,-1.2,0.37
2025-02-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,26.32,41.27,0.02,-0.27,-0.74
2025-02-18 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,28.96,31.86,0.19,0.33,-1.56
2025-02-19 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,30.31,32.51,0.18,0.64,-1.5
2025-03-08 11:30:00+00:00,New Delhi-8118,27.0,25.46,57.48,-0.15,-0.47,0.68
2025-03-08 15:30:00+00:00,New Delhi-8118,77.0,24.35,50.04,0.08,-0.72,0.03
2025-03-09 00:30:00+00:00,New Delhi-8118,100.0,33.07,61.24,0.19,1.27,1.01
2025-03-09 04:30:00+00:00,New Delhi-8118,138.0,26.44,51.13,0.36,-0.25,0.13
2025-04-08 11:30:00+00:00,New Delhi-8118,56.0,29.67,54.83,-0.02,0.49,0.45
2025-04-08 15:30:00+00:00,New Delhi-8118,96.0,30.17,36.22,0.17,0.6,-1.18
2025-04-08 22:30:00+00:00,New Delhi-8118,105.0,34.14,46.47,0.21,1.51,-0.28
2025-04-09 02:30:00+00:00,New Delhi-8118,110.0,21.06,37.81,0.23,-1.48,-1.04
2025-04-23 22:30:00+00:00,New Delhi-8118,187.0,26.95,67.61,0.58,-0.13,1.57
2025-04-24 02:30:00+00:00,New Delhi-8118,119.0,21.21,63.42,0.27,-1.44,1.2
2025-04-24 06:30:00+00:00,New Delhi-8118,67.0,21.93,37.31,0.03,-1.28,-1.08
2025-04-24 10:30:00+00:00,New Delhi-8118,39.0,22.27,64.77,-0.09,-1.2,1.32
2025-02-11 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,28.49,67.7,0.18,0.22,1.58
2025-02-11 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,186.0,33.3,44.96,0.58,1.32,-0.41
2025-02-12 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,20.59,46.21,0.14,-1.58,-0.3
2025-03-17 11:30:00+00:00,New Delhi-8118,27.0,21.85,69.89,-0.15,-1.29,1.77
2025-03-17 15:30:00+00:00,New Delhi-8118,40.0,20.59,56.24,-0.09,-1.58,0.57
2025-03-17 22:30:00+00:00,New Delhi-8118,91.0,22.71,53.33,0.14,-1.1,0.32
2025-03-18 02:30:00+00:00,New Delhi-8118,100.0,22.23,59.07,0.19,-1.21,0.82
2025-03-21 04:30:00+00:00,New Delhi-8118,100.0,32.43,61.18,0.19,1.12,1.01
2025-03-21 10:30:00+00:00,New Delhi-8118,17.0,33.27,52.49,-0.2,1.31,0.25
2025-03-21 14:30:00+00:00,New Delhi-8118,32.0,22.87,32.63,-0.13,-1.06,-1.49
2025-03-21 18:30:00+00:00,New Delhi-8118,54.0,26.01,32.54,-0.03,-0.35,-1.5
2025-04-04 22:30:00+00:00,New Delhi-8118,41.0,28.87,33.37,-0.09,0.31,-1.43
2025-04-05 02:30:00+00:00,New Delhi-8118,158.0,25.05,50.87,0.45,-0.56,0.1
2025-04-05 06:30:00+00:00,New Delhi-8118,69.0,21.09,41.49,0.04,-1.47,-0.72
2025-04-05 10:30:00+00:00,New Delhi-8118,31.0,24.27,60.42,-0.13,-0.74,0.94
2025-02-19 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,23.55,44.5,-0.01,-0.91,-0.45
2025-02-19 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,23.25,36.46,-0.12,-0.98,-1.16
2025-02-19 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,73.0,20.15,59.94,0.06,-1.68,0.9
2025-03-01 03:30:00+00:00,New Delhi-8118,69.0,21.66,61.03,0.04,-1.34,0.99
2025-03-01 07:30:00+00:00,New Delhi-8118,70.0,20.58,50.13,0.05,-1.58,0.04
2025-03-01 11:30:00+00:00,New Delhi-8118,61.0,24.92,41.81,0.01,-0.59,-0.69
2025-03-01 15:30:00+00:00,New Delhi-8118,54.0,31.94,42.15,-0.03,1.01,-0.66
2025-03-02 15:30:00+00:00,New Delhi-8118,39.0,28.89,37.18,-0.09,0.31,-1.09
2025-03-02 22:30:00+00:00,New Delhi-8118,67.0,30.13,61.22,0.03,0.59,1.01
2025-03-03 02:30:00+00:00,New Delhi-8118,65.0,24.34,53.34,0.02,-0.73,0.32
2025-03-03 06:30:00+00:00,New Delhi-8118,52.0,25.99,38.82,-0.03,-0.35,-0.95
2025-03-05 15:30:00+00:00,New Delhi-8118,28.0,26.74,32.91,-0.15,-0.18,-1.47
2025-03-05 22:30:00+00:00,New Delhi-8118,59.0,24.72,30.35,-0.0,-0.64,-1.69
2025-03-06 02:30:00+00:00,New Delhi-8118,52.0,27.54,54.48,-0.03,0.0,0.42
2025-03-06 06:30:00+00:00,New Delhi-8118,40.0,26.32,55.69,-0.09,-0.27,0.53
2025-03-06 07:30:00+00:00,New Delhi-8118,37.0,31.48,51.43,-0.1,0.9,0.15
2025-03-06 12:30:00+00:00,New Delhi-8118,10.0,28.46,50.07,-0.23,0.21,0.03
2025-03-06 17:30:00+00:00,New Delhi-8118,76.0,28.98,68.49,0.08,0.33,1.65
2025-03-06 22:30:00+00:00,New Delhi-8118,99.0,24.49,50.04,0.18,-0.69,0.03
2025-03-11 12:30:00+00:00,New Delhi-8118,71.0,24.44,34.29,0.05,-0.7,-1.35
2025-03-11 16:30:00+00:00,New Delhi-8118,93.0,24.82,48.89,0.15,-0.62,-0.07
2025-03-11 22:30:00+00:00,New Delhi-8118,163.0,28.8,31.22,0.47,0.29,-1.62
2025-03-12 02:30:00+00:00,New Delhi-8118,147.0,20.3,58.17,0.4,-1.65,0.74
2025-03-23 11:30:00+00:00,New Delhi-8118,34.0,23.75,34.14,-0.12,-0.86,-1.36
2025-03-23 15:30:00+00:00,New Delhi-8118,62.0,23.11,37.9,0.01,-1.01,-1.03
2025-03-23 22:30:00+00:00,New Delhi-8118,108.0,34.4,51.26,0.22,1.57,0.14
2025-03-24 02:30:00+00:00,New Delhi-8118,113.0,26.13,44.22,0.24,-0.32,-0.48
2025-03-24 03:30:00+00:00,New Delhi-8118,147.0,25.86,37.1,0.4,-0.38,-1.1
2025-03-24 08:30:00+00:00,New Delhi-8118,49.0,24.29,69.32,-0.05,-0.74,1.72
2025-03-24 12:30:00+00:00,New Delhi-8118,36.0,31.32,54.01,-0.11,0.87,0.38
2025-03-24 17:30:00+00:00,New Delhi-8118,77.0,33.02,39.55,0.08,1.25,-0.89
2025-04-01 03:30:00+00:00,New Delhi-8118,136.0,27.75,44.82,0.35,0.05,-0.43
2025-04-01 07:30:00+00:00,New Delhi-8118,25.0,28.1,59.37,-0.16,0.13,0.85
2025-04-01 11:30:00+00:00,New Delhi-8118,18.0,33.49,47.29,-0.19,1.36,-0.21
2025-04-01 15:30:00+00:00,New Delhi-8118,69.0,20.98,31.39,0.04,-1.49,-1.6
2025-04-09 07:30:00+00:00,New Delhi-8118,98.0,23.28,35.29,0.18,-0.97,-1.26
2025-04-09 11:30:00+00:00,New Delhi-8118,71.0,20.5,34.12,0.05,-1.6,-1.36
2025-04-09 15:30:00+00:00,New Delhi-8118,107.0,33.13,34.63,0.22,1.28,-1.32
2025-04-09 22:30:00+00:00,New Delhi-8118,73.0,33.86,47.45,0.06,1.45,-0.2
2025-04-12 22:30:00+00:00,New Delhi-8118,38.0,20.47,35.83,-0.1,-1.61,-1.21
2025-04-13 02:30:00+00:00,New Delhi-8118,63.0,27.44,67.35,0.02,-0.02,1.55
2025-04-13 06:30:00+00:00,New Delhi-8118,60.0,20.35,41.27,0.0,-1.64,-0.74
2025-04-13 10:30:00+00:00,New Delhi-8118,43.0,24.12,57.39,-0.08,-0.78,0.68
2025-04-16 11:30:00+00:00,New Delhi-8118,69.0,23.41,51.72,0.04,-0.94,0.18
2025-04-16 15:30:00+00:00,New Delhi-8118,77.0,25.92,43.19,0.08,-0.37,-0.57
2025-04-16 22:30:00+00:00,New Delhi-8118,72.0,29.06,68.21,0.06,0.35,1.62
2025-04-17 02:30:00+00:00,New Delhi-8118,60.0,29.69,46.73,0.0,0.49,-0.26
2025-03-07 22:30:00+00:00,New Delhi-8118,119.0,20.01,62.68,0.27,-1.71,1.14
2025-03-08 02:30:00+00:00,New Delhi-8118,99.0,30.12,52.88,0.18,0.59,0.28
2025-03-08 06:30:00+00:00,New Delhi-8118,48.0,28.86,48.34,-0.05,0.3,-0.12
2025-03-08 10:30:00+00:00,New Delhi-8118,26.0,26.68,65.6,-0.15,-0.19,1.39
2025-03-19 15:30:00+00:00,New Delhi-8118,50.0,28.49,37.85,-0.04,0.22,-1.04
2025-03-19 22:30:00+00:00,New Delhi-8118,58.0,23.16,53.69,-0.01,-1.0,0.35
2025-03-20 02:30:00+00:00,New Delhi-8118,88.0,26.57,64.0,0.13,-0.22,1.25
2025-03-20 06:30:00+00:00,New Delhi-8118,46.0,32.13,39.87,-0.06,1.05,-0.86
2025-03-22 15:30:00+00:00,New Delhi-8118,60.0,33.58,49.57,0.0,1.38,-0.01
2025-03-22 22:30:00+00:00,New Delhi-8118,73.0,23.68,59.85,0.06,-0.88,0.89
2025-03-23 02:30:00+00:00,New Delhi-8118,95.0,22.83,48.41,0.16,-1.07,-0.11
2025-03-23 06:30:00+00:00,New Delhi-8118,35.0,25.0,58.57,-0.11,-0.58,0.78
2025-03-27 22:30:00+00:00,New Delhi-8118,68.0,24.13,57.32,0.04,-0.77,0.67
2025-03-28 05:30:00+00:00,New Delhi-8118,62.0,24.21,52.5,0.01,-0.76,0.25
2025-03-28 09:30:00+00:00,New Delhi-8118,32.0,21.67,58.02,-0.13,-1.34,0.73
2025-03-28 13:30:00+00:00,New Delhi-8118,32.0,21.98,30.43,-0.13,-1.27,-1.69
2025-03-30 00:30:00+00:00,New Delhi-8118,48.0,34.5,57.14,-0.05,1.59,0.65
2025-03-30 22:30:00+00:00,New Delhi-8118,95.0,20.66,66.23,0.16,-1.57,1.45
2025-03-31 03:30:00+00:00,New Delhi-8118,170.0,33.19,31.2,0.51,1.29,-1.62
2025-03-31 08:30:00+00:00,New Delhi-8118,21.0,25.08,58.34,-0.18,-0.56,0.76
2025-04-06 07:30:00+00:00,New Delhi-8118,59.0,27.42,44.3,-0.0,-0.02,-0.47
2025-04-06 11:30:00+00:00,New Delhi-8118,26.0,28.72,60.09,-0.15,0.27,0.91
2025-04-06 15:30:00+00:00,New Delhi-8118,49.0,31.61,32.35,-0.05,0.93,-1.52
2025-04-06 22:30:00+00:00,New Delhi-8118,93.0,31.65,69.37,0.15,0.94,1.72
2025-04-15 15:30:00+00:00,New Delhi-8118,70.0,25.94,60.2,0.05,-0.36,0.92
2025-04-15 22:30:00+00:00,New Delhi-8118,71.0,29.81,41.57,0.05,0.52,-0.71
2025-04-16 02:30:00+00:00,New Delhi-8118,154.0,21.91,31.6,0.43,-1.28,-1.58
2025-04-16 06:30:00+00:00,New Delhi-8118,89.0,25.67,40.64,0.13,-0.42,-0.79
2025-04-17 03:30:00+00:00,New Delhi-8118,62.0,22.94,58.77,0.01,-1.05,0.8
2025-04-17 07:30:00+00:00,New Delhi-8118,58.0,25.16,42.1,-0.01,-0.54,-0.66
2025-04-17 11:30:00+00:00,New Delhi-8118,51.0,30.13,54.21,-0.04,0.59,0.4
2025-04-17 15:30:00+00:00,New Delhi-8118,79.0,30.59,68.17,0.09,0.7,1.62
2025-03-03 11:30:00+00:00,New Delhi-8118,37.0,20.29,47.37,-0.1,-1.65,-0.2
2025-03-03 15:30:00+00:00,New Delhi-8118,58.0,23.64,69.69,-0.01,-0.89,1.75
2025-03-03 22:30:00+00:00,New Delhi-8118,47.0,21.82,45.58,-0.06,-1.3,-0.36
2025-03-04 02:30:00+00:00,New Delhi-8118,68.0,20.5,41.97,0.04,-1.6,-0.68
2025-03-15 03:30:00+00:00,New Delhi-8118,19.0,23.83,66.8,-0.19,-0.84,1.5
2025-03-15 07:30:00+00:00,New Delhi-8118,27.0,25.72,60.3,-0.15,-0.41,0.93
2025-03-15 11:30:00+00:00,New Delhi-8118,27.0,25.55,38.21,-0.15,-0.45,-1.0
2025-03-15 15:30:00+00:00,New Delhi-8118,27.0,32.45,45.85,-0.15,1.12,-0.34
2025-04-02 15:30:00+00:00,New Delhi-8118,55.0,30.86,42.85,-0.02,0.76,-0.6
2025-04-02 22:30:00+00:00,New Delhi-8118,80.0,30.84,61.74,0.09,0.76,1.06
2025-04-03 02:30:00+00:00,New Delhi-8118,92.0,34.8,39.3,0.15,1.66,-0.91
2025-04-03 06:30:00+00:00,New Delhi-8118,40.0,27.43,45.97,-0.09,-0.02,-0.32
2025-04-05 11:30:00+00:00,New Delhi-8118,25.0,25.4,56.53,-0.16,-0.48,0.6
2025-04-05 15:30:00+00:00,New Delhi-8118,56.0,27.4,69.58,-0.02,-0.03,1.74
2025-04-05 22:30:00+00:00,New Delhi-8118,147.0,22.0,66.62,0.4,-1.26,1.48
2025-04-06 02:30:00+00:00,New Delhi-8118,96.0,27.64,42.82,0.17,0.03,-0.6
2025-04-19 07:30:00+00:00,New Delhi-8118,76.0,34.25,44.26,0.08,1.53,-0.47
2025-04-19 11:30:00+00:00,New Delhi-8118,59.0,20.83,50.55,-0.0,-1.53,0.08
2025-04-19 15:30:00+00:00,New Delhi-8118,43.0,34.28,45.2,-0.08,1.54,-0.39
2025-04-19 22:30:00+00:00,New Delhi-8118,31.0,32.8,33.12,-0.13,1.2,-1.45
2025-04-21 11:30:00+00:00,New Delhi-8118,40.0,31.52,45.21,-0.09,0.91,-0.39
2025-04-21 15:30:00+00:00,New Delhi-8118,63.0,26.93,37.9,0.02,-0.14,-1.03
2025-04-21 22:30:00+00:00,New Delhi-8118,97.0,21.38,66.88,0.17,-1.4,1.51
2025-04-22 02:30:00+00:00,New Delhi-8118,66.0,30.48,52.03,0.03,0.67,0.21
2025-02-28 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,30.16,38.12,-0.02,0.6,-1.01
2025-02-28 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,30.26,57.68,-0.02,0.62,0.7
2025-02-28 22:30:00+00:00,New Delhi-8118,58.0,26.56,37.73,-0.01,-0.22,-1.05
