timestamp,region,pm25,temperature,humidity,date,hour,pm25_zscore,temperature_zscore,humidity_zscore,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-02-03 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,29.85,30.64,2025-02-03,23,0.19,0.53,-1.67,119.0,120.0,-19.0
2025-02-04 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,29.01,51.83,2025-02-04,0,0.21,0.34,0.19,108.67,101.0,4.0
2025-02-04 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,114.0,23.13,37.26,2025-02-04,1,0.25,-1.0,-1.09,106.67,105.0,9.0
2025-02-04 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,34.19,65.35,2025-02-04,2,0.27,1.52,1.37,112.67,114.0,5.0
2025-02-04 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,148.0,29.72,30.86,2025-02-04,3,0.41,0.5,-1.65,127.0,119.0,29.0
2025-02-04 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,28.35,63.64,2025-02-04,4,0.43,0.19,1.22,140.0,148.0,5.0
2025-02-04 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,32.75,35.12,2025-02-04,5,0.35,1.19,-1.28,145.33,153.0,-18.0
2025-02-04 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,141.0,31.07,42.38,2025-02-04,6,0.37,0.81,-0.64,143.0,135.0,6.0
2025-02-04 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,33.7,52.31,2025-02-04,7,0.31,1.41,0.23,134.67,141.0,-13.0
2025-02-04 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,24.25,63.56,2025-02-04,8,0.15,-0.75,1.22,120.33,128.0,-36.0
2025-02-04 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,34.31,62.32,2025-02-04,9,0.27,1.55,1.11,112.67,92.0,26.0
2025-02-04 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,33.25,36.56,2025-02-04,10,0.48,1.31,-1.15,125.0,118.0,47.0
2025-02-04 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,193.0,29.01,50.23,2025-02-04,11,0.61,0.34,0.05,158.67,165.0,28.0
2025-02-04 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,193.0,30.24,45.17,2025-02-04,12,0.61,0.62,-0.39,183.67,193.0,0.0
2025-02-04 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,208.0,23.25,33.02,2025-02-04,13,0.68,-0.98,-1.46,198.0,193.0,15.0
2025-02-04 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,214.0,27.95,65.9,2025-02-04,14,0.71,0.1,1.42,205.0,208.0,6.0
2025-02-04 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,230.0,32.91,38.37,2025-02-04,15,0.78,1.23,-0.99,217.33,214.0,16.0
2025-02-04 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,240.0,20.17,30.23,2025-02-04,16,0.83,-1.68,-1.7,228.0,230.0,10.0
2025-02-04 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,235.0,32.83,52.92,2025-02-04,17,0.8,1.21,0.28,235.0,240.0,-5.0
2025-02-04 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,206.0,23.82,53.12,2025-02-04,18,0.67,-0.85,0.3,227.0,235.0,-29.0
2025-02-04 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,197.0,27.89,46.25,2025-02-04,19,0.63,0.08,-0.3,212.67,206.0,-9.0
2025-02-04 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,34.85,47.7,2025-02-04,20,0.48,1.67,-0.17,189.0,197.0,-33.0
2025-02-04 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,32.25,41.39,2025-02-04,21,0.44,1.08,-0.73,172.33,164.0,-8.0
2025-02-04 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,30.58,43.51,2025-02-04,22,0.36,0.7,-0.54,153.0,156.0,-17.0
2025-02-04 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,23.5,57.19,2025-02-04,23,0.3,-0.92,0.66,140.33,139.0,-13.0
2025-02-05 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,22.45,30.18,2025-02-05,0,0.28,-1.16,-1.71,128.67,126.0,-5.0
2025-02-05 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,29.07,67.34,2025-02-05,1,0.33,0.35,1.55,126.33,121.0,11.0
2025-02-05 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,31.41,34.52,2025-02-05,2,0.32,0.89,-1.33,127.67,132.0,-2.0
2025-02-05 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,25.57,36.79,2025-02-05,3,0.36,-0.45,-1.13,133.67,130.0,9.0
2025-02-05 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,22.51,55.49,2025-02-05,4,0.28,-1.14,0.51,129.67,139.0,-19.0
2025-02-05 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,30.96,55.08,2025-02-05,5,0.24,0.78,0.47,123.33,120.0,-9.0
2025-02-05 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,20.18,63.76,2025-02-05,6,0.17,-1.68,1.23,109.33,111.0,-14.0
2025-02-05 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,29.32,57.45,2025-02-05,7,0.04,0.41,0.68,92.33,97.0,-28.0
2025-02-05 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,26.51,51.16,2025-02-05,8,-0.05,-0.23,0.13,71.33,69.0,-21.0
2025-02-05 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,33.72,32.38,2025-02-05,9,-0.05,1.41,-1.52,55.0,48.0,0.0
2025-02-05 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,23.48,56.18,2025-02-05,10,-0.08,-0.92,0.57,46.33,48.0,-5.0
2025-02-05 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,24.71,69.26,2025-02-05,11,-0.1,-0.64,1.71,42.67,43.0,-6.0
2025-02-05 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,20.15,64.46,2025-02-05,12,-0.12,-1.68,1.29,38.0,37.0,-3.0
2025-02-05 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,54.0,20.89,69.32,2025-02-05,13,-0.03,-1.51,1.72,41.67,34.0,20.0
2025-02-05 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,22.03,39.14,2025-02-05,14,0.19,-1.25,-0.92,62.67,54.0,46.0
2025-02-05 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,31.18,55.33,2025-02-05,15,0.24,0.83,0.49,88.67,100.0,12.0
2025-02-05 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,23.08,51.19,2025-02-05,16,0.35,-1.01,0.13,115.67,112.0,23.0
2025-02-05 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,24.99,52.65,2025-02-05,17,0.44,-0.58,0.26,134.33,135.0,21.0
2025-02-05 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,29.79,44.64,2025-02-05,18,0.43,0.52,-0.44,148.0,156.0,-3.0
2025-02-05 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,22.44,51.89,2025-02-05,19,0.33,-1.16,0.19,146.67,153.0,-22.0
2025-02-05 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,34.85,42.65,2025-02-05,20,0.34,1.67,-0.62,139.33,131.0,3.0
2025-02-05 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,21.01,50.89,2025-02-05,21,0.32,-1.49,0.11,131.33,134.0,-5.0
2025-02-05 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,21.53,46.77,2025-02-05,22,0.35,-1.37,-0.25,132.67,129.0,6.0
2025-02-05 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,29.85,51.87,2025-02-05,23,0.33,0.53,0.19,132.0,135.0,-3.0
2025-02-06 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,33.12,40.01,2025-02-06,0,0.31,1.28,-0.85,131.67,132.0,-4.0
2025-02-06 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,20.52,45.06,2025-02-06,1,0.27,-1.6,-0.4,126.0,128.0,-10.0
2025-02-06 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.61,42.25,2025-02-06,2,0.27,-0.44,-0.65,121.33,118.0,0.0
2025-02-06 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,29.89,45.64,2025-02-06,3,0.3,0.54,-0.35,120.67,118.0,8.0
2025-02-06 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,30.07,66.46,2025-02-06,4,0.31,0.58,1.47,124.0,126.0,2.0
2025-02-06 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,34.16,67.35,2025-02-06,5,0.2,1.51,1.55,119.0,128.0,-25.0
2025-02-06 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,25.1,49.26,2025-02-06,6,0.08,-0.55,-0.04,102.33,103.0,-27.0
2025-02-06 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,34.91,41.08,2025-02-06,7,-0.06,1.69,-0.75,75.0,76.0,-30.0
2025-02-06 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,24.24,46.82,2025-02-06,8,-0.13,-0.75,-0.25,51.0,46.0,-15.0
2025-02-06 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,22.45,37.78,2025-02-06,9,-0.11,-1.16,-1.04,37.67,31.0,5.0
2025-02-06 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,25.9,33.24,2025-02-06,10,-0.12,-0.37,-1.44,33.67,36.0,-2.0
2025-02-06 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,31.84,61.81,2025-02-06,11,-0.09,0.98,1.06,36.33,34.0,5.0
2025-02-06 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,23.07,50.64,2025-02-06,12,-0.07,-1.02,0.08,39.0,39.0,5.0
2025-02-06 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,20.62,59.06,2025-02-06,13,0.01,-1.58,0.82,48.0,44.0,17.0
2025-02-06 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,84.0,30.96,33.24,2025-02-06,14,0.11,0.78,-1.44,63.0,61.0,23.0
2025-02-06 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,24.79,59.62,2025-02-06,15,0.14,-0.62,0.87,78.33,84.0,6.0
2025-02-06 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,34.95,69.65,2025-02-06,16,0.15,1.69,1.75,89.0,90.0,3.0
2025-02-06 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,22.45,49.72,2025-02-06,17,0.08,-1.16,0.0,86.67,93.0,-16.0
2025-02-06 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,32.59,67.18,2025-02-06,18,0.09,1.16,1.53,83.33,77.0,3.0
2025-02-06 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,32.53,61.41,2025-02-06,19,0.16,1.14,1.03,84.0,80.0,15.0
2025-02-06 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,31.59,43.25,2025-02-06,20,0.13,0.93,-0.56,87.33,95.0,-8.0
2025-02-06 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,22.79,35.21,2025-02-06,21,0.18,-1.08,-1.27,93.67,87.0,12.0
2025-02-06 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,26.68,39.32,2025-02-06,22,0.2,-0.19,-0.91,96.33,99.0,4.0
2025-02-06 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,30.07,45.37,2025-02-06,23,0.18,0.58,-0.38,100.0,103.0,-5.0
2025-02-07 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,29.14,44.93,2025-02-07,0,0.15,0.37,-0.42,98.0,98.0,-5.0
2025-02-07 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,20.83,55.04,2025-02-07,1,0.12,-1.53,0.47,92.0,93.0,-8.0
2025-02-07 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,24.52,48.67,2025-02-07,2,0.11,-0.69,-0.09,87.0,85.0,-2.0
2025-02-07 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,26.05,43.27,2025-02-07,3,0.13,-0.34,-0.56,85.0,83.0,4.0
2025-02-07 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,22.43,48.24,2025-02-07,4,0.09,-1.16,-0.13,83.0,87.0,-8.0
2025-02-07 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.15,36.61,2025-02-07,5,0.02,-1.68,-1.14,77.0,79.0,-14.0
2025-02-07 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,26.69,30.21,2025-02-07,6,-0.06,-0.19,-1.71,63.67,65.0,-18.0
2025-02-07 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,25.31,68.56,2025-02-07,7,-0.11,-0.51,1.65,49.33,47.0,-11.0
2025-02-07 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,27.0,31.57,64.22,2025-02-07,8,-0.15,0.92,1.27,36.67,36.0,-9.0
2025-02-07 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,22.34,57.99,2025-02-07,9,-0.08,-1.18,0.73,35.0,27.0,15.0
2025-02-07 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,26.22,66.34,2025-02-07,10,-0.09,-0.3,1.46,36.67,42.0,-1.0
2025-02-07 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,39.0,23.77,63.97,2025-02-07,11,-0.09,-0.86,1.25,40.67,41.0,-2.0
2025-02-07 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,35.0,38.16,2025-02-07,12,-0.13,1.71,-1.01,37.0,39.0,-8.0
2025-02-07 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,32.13,48.81,2025-02-07,13,-0.07,1.05,-0.08,38.0,31.0,13.0
2025-02-07 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,28.61,53.92,2025-02-07,14,0.05,0.25,0.37,48.67,44.0,27.0
2025-02-07 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,26.7,62.57,2025-02-07,15,0.07,-0.19,1.13,63.33,71.0,4.0
2025-02-07 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,28.22,44.46,2025-02-07,16,0.04,0.16,-0.46,71.33,75.0,-7.0
2025-02-07 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.49,34.11,2025-02-07,17,0.02,-1.61,-1.36,69.33,68.0,-3.0
2025-02-07 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,30.78,33.14,2025-02-07,18,0.1,0.74,-1.45,71.67,65.0,17.0
2025-02-07 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,30.17,40.41,2025-02-07,19,0.2,0.6,-0.81,83.67,82.0,22.0
2025-02-07 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,33.92,60.64,2025-02-07,20,0.14,1.46,0.96,92.33,104.0,-13.0
2025-02-07 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,33.16,45.78,2025-02-07,21,0.04,1.29,-0.34,88.0,91.0,-22.0
2025-02-07 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,31.77,47.58,2025-02-07,22,0.08,0.97,-0.18,79.33,69.0,9.0
2025-02-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,22.06,31.72,2025-02-07,23,0.08,-1.25,-1.57,74.67,78.0,-1.0
2025-02-08 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,22.84,47.29,2025-02-08,0,0.11,-1.07,-0.21,79.33,77.0,6.0
2025-02-08 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,33.42,50.04,2025-02-08,1,0.13,1.35,0.03,83.0,83.0,6.0
2025-02-08 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,24.25,33.84,2025-02-08,2,0.08,-0.75,-1.39,83.33,89.0,-11.0
2025-02-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,26.18,40.79,2025-02-08,3,0.11,-0.31,-0.78,83.33,78.0,5.0
2025-02-08 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,30.22,37.06,2025-02-08,4,0.1,0.62,-1.11,81.0,83.0,-1.0
2025-02-08 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.35,63.31,2025-02-08,5,0.04,-0.04,1.19,78.0,82.0,-13.0
2025-02-08 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,21.66,50.97,2025-02-08,6,0.03,-1.34,0.11,72.67,69.0,-2.0
2025-02-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,25.91,46.07,2025-02-08,7,-0.02,-0.37,-0.32,64.0,67.0,-11.0
2025-02-08 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,29.89,63.01,2025-02-08,8,-0.03,0.54,1.17,58.67,56.0,-3.0
2025-02-08 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,30.32,66.06,2025-02-08,9,-0.12,0.64,1.43,47.67,53.0,-19.0
2025-02-08 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,22.53,37.11,2025-02-08,10,-0.1,-1.14,-1.1,41.33,34.0,3.0
2025-02-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,24.62,36.65,2025-02-08,11,-0.1,-0.66,-1.14,36.33,37.0,1.0
2025-02-08 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,29.29,31.31,2025-02-08,12,-0.1,0.4,-1.61,37.67,38.0,0.0
2025-02-08 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,20.91,48.48,2025-02-08,13,0.11,-1.51,-0.11,53.0,38.0,45.0
2025-02-08 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,22.48,51.42,2025-02-08,14,0.22,-1.15,0.15,76.0,83.0,24.0
2025-02-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,20.94,67.55,2025-02-08,15,0.15,-1.5,1.57,94.33,107.0,-14.0
2025-02-08 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,20.61,53.25,2025-02-08,16,0.18,-1.58,0.31,99.33,93.0,5.0
2025-02-08 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,30.05,68.87,2025-02-08,17,0.19,0.58,1.68,97.0,98.0,2.0
2025-02-08 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,114.0,21.65,38.76,2025-02-08,18,0.25,-1.34,-0.96,104.0,100.0,14.0
2025-02-08 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,32.22,60.12,2025-02-08,19,0.29,1.07,0.91,112.0,114.0,8.0
2025-02-08 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,28.93,41.19,2025-02-08,20,0.33,0.32,-0.74,122.33,122.0,9.0
2025-02-08 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,27.53,34.63,2025-02-08,21,0.49,0.0,-1.32,139.67,131.0,35.0
2025-02-08 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,25.14,67.6,2025-02-08,22,0.33,-0.54,1.57,143.0,166.0,-34.0
2025-02-08 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,25.84,38.97,2025-02-08,23,0.26,-0.38,-0.94,138.33,132.0,-15.0
2025-02-09 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,106.0,32.52,51.16,2025-02-09,0,0.21,1.14,0.13,118.33,117.0,-11.0
2025-02-09 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,33.61,54.98,2025-02-09,1,0.18,1.39,0.46,107.33,106.0,-7.0
2025-02-09 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,28.93,63.89,2025-02-09,2,0.18,0.32,1.24,101.33,99.0,0.0
2025-02-09 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,31.23,37.72,2025-02-09,3,0.19,0.85,-1.05,100.0,99.0,3.0
2025-02-09 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,28.5,46.12,2025-02-09,4,0.15,0.22,-0.31,97.67,102.0,-10.0
2025-02-09 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,28.66,59.48,2025-02-09,5,0.15,0.26,0.86,95.67,92.0,1.0
2025-02-09 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,84.0,23.41,61.73,2025-02-09,6,0.11,-0.94,1.06,89.67,93.0,-9.0
2025-02-09 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,22.82,52.04,2025-02-09,7,0.08,-1.07,0.21,85.0,84.0,-6.0
2025-02-09 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,29.88,44.61,2025-02-09,8,0.05,0.54,-0.44,77.67,78.0,-7.0
2025-02-09 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,28.95,59.96,2025-02-09,9,0.03,0.33,0.9,71.67,71.0,-5.0
2025-02-09 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,34.35,56.46,2025-02-09,10,-0.08,1.56,0.59,59.67,66.0,-24.0
2025-02-09 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,21.78,42.2,2025-02-09,11,-0.02,-1.31,-0.66,54.67,42.0,14.0
2025-02-09 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,33.6,65.12,2025-02-09,12,-0.01,1.39,1.35,52.0,56.0,2.0
2025-02-09 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,33.85,31.66,2025-02-09,13,0.2,1.44,-1.58,72.33,58.0,45.0
2025-02-09 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,109.0,28.49,35.2,2025-02-09,14,0.23,0.22,-1.27,90.0,103.0,6.0
2025-02-09 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,32.03,53.27,2025-02-09,15,0.39,1.03,0.31,118.67,109.0,35.0
2025-02-09 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,21.4,53.79,2025-02-09,16,0.48,-1.4,0.36,139.33,144.0,21.0
2025-02-09 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,34.35,50.86,2025-02-09,17,0.52,1.56,0.1,161.0,165.0,9.0
2025-02-09 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,28.38,60.2,2025-02-09,18,0.54,0.2,0.92,172.0,174.0,3.0
2025-02-09 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,27.37,53.03,2025-02-09,19,0.62,-0.04,0.29,182.0,177.0,18.0
2025-02-09 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,23.23,37.56,2025-02-09,20,0.62,-0.98,-1.06,188.67,195.0,-1.0
2025-02-09 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,28.66,66.98,2025-02-09,21,0.63,0.26,1.52,195.0,194.0,2.0
2025-02-09 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,26.71,36.44,2025-02-09,22,0.54,-0.19,-1.16,189.33,196.0,-18.0
2025-02-09 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,31.24,60.1,2025-02-09,23,0.48,0.85,0.91,179.33,178.0,-14.0
2025-02-10 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,28.19,44.1,2025-02-10,0,0.48,0.15,-0.49,169.0,164.0,1.0
2025-02-10 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,33.23,47.19,2025-02-10,1,0.52,1.3,-0.22,167.67,165.0,9.0
2025-02-10 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,32.03,58.53,2025-02-10,2,0.54,1.03,0.78,172.33,174.0,4.0
2025-02-10 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,202.0,24.2,36.73,2025-02-10,3,0.65,-0.76,-1.13,184.67,178.0,24.0
2025-02-10 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,22.49,42.06,2025-02-10,4,0.4,-1.15,-0.67,175.33,202.0,-56.0
2025-02-10 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,30.66,47.49,2025-02-10,5,0.24,0.72,-0.19,153.0,146.0,-35.0
2025-02-10 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,21.31,44.5,2025-02-10,6,0.06,-1.42,-0.45,109.67,111.0,-39.0
2025-02-10 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,22.1,68.49,2025-02-10,7,0.02,-1.24,1.65,82.0,72.0,-9.0
2025-02-10 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,31.92,64.5,2025-02-10,8,-0.05,1.0,1.3,61.0,63.0,-15.0
2025-02-10 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,34.19,67.54,2025-02-10,9,-0.02,1.52,1.56,55.33,48.0,7.0
2025-02-10 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,32.39,45.85,2025-02-10,10,-0.0,1.11,-0.34,54.0,55.0,4.0
2025-02-10 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,32.35,44.03,2025-02-10,11,0.01,1.1,-0.49,58.33,59.0,2.0
2025-02-10 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,25.07,44.54,2025-02-10,12,0.02,-0.56,-0.45,61.33,61.0,3.0
2025-02-10 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,33.55,61.28,2025-02-10,13,0.06,1.38,1.02,65.67,64.0,8.0
2025-02-10 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,25.07,52.81,2025-02-10,14,0.12,-0.56,0.27,74.0,72.0,14.0
2025-02-10 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,32.9,53.1,2025-02-10,15,0.24,1.23,0.3,89.67,86.0,25.0
2025-02-10 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,28.26,63.4,2025-02-10,16,0.32,0.17,1.2,108.67,111.0,18.0
2025-02-10 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,163.0,34.81,61.32,2025-02-10,17,0.47,1.66,1.02,134.33,129.0,34.0
2025-02-10 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,27.64,37.08,2025-02-10,18,0.48,0.03,-1.1,152.33,163.0,2.0
2025-02-10 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,182.0,27.84,30.44,2025-02-10,19,0.56,0.07,-1.69,170.0,165.0,17.0
2025-02-10 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,22.14,44.77,2025-02-10,20,0.49,-1.23,-0.43,171.0,182.0,-16.0
2025-02-10 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,214.0,22.88,59.1,2025-02-10,21,0.71,-1.06,0.83,187.33,166.0,48.0
2025-02-10 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,24.87,52.85,2025-02-10,22,0.36,-0.61,0.28,172.33,214.0,-77.0
