date,hour,region,avg_pm25,avg_temp,avg_humidity
2025-02-14,13,US Diplomatic Post: New Delhi-8118,48.0,20.35,54.31
2025-02-14,14,US Diplomatic Post: New Delhi-8118,64.0,22.26,54.09
2025-02-14,15,US Diplomatic Post: New Delhi-8118,74.0,27.04,58.03
2025-02-14,16,US Diplomatic Post: New Delhi-8118,91.0,20.55,35.54
2025-02-14,17,US Diplomatic Post: New Delhi-8118,110.0,34.84,47.6
2025-02-14,18,US Diplomatic Post: New Delhi-8118,109.0,25.33,37.31
2025-02-14,19,US Diplomatic Post: New Delhi-8118,104.0,24.84,31.15
2025-02-14,20,US Diplomatic Post: New Delhi-8118,107.0,27.66,52.75
2025-02-14,21,US Diplomatic Post: New Delhi-8118,103.0,23.92,53.12
2025-02-14,22,US Diplomatic Post: New Delhi-8118,102.0,26.65,63.46
2025-02-14,23,US Diplomatic Post: New Delhi-8118,91.0,23.86,50.85
2025-02-15,0,US Diplomatic Post: New Delhi-8118,85.0,26.37,38.06
2025-02-15,1,US Diplomatic Post: New Delhi-8118,93.0,32.44,47.37
2025-02-15,2,US Diplomatic Post: New Delhi-8118,98.0,28.4,38.44
2025-02-15,3,US Diplomatic Post: New Delhi-8118,102.0,30.21,46.4
2025-02-15,4,US Diplomatic Post: New Delhi-8118,89.0,25.95,31.27
2025-02-15,5,US Diplomatic Post: New Delhi-8118,102.0,23.72,60.82
2025-02-15,6,US Diplomatic Post: New Delhi-8118,88.0,32.46,37.89
2025-02-15,7,US Diplomatic Post: New Delhi-8118,61.0,32.71,69.91
2025-02-15,8,US Diplomatic Post: New Delhi-8118,62.0,22.32,56.85
2025-02-15,9,US Diplomatic Post: New Delhi-8118,64.0,20.06,52.91
2025-02-15,10,US Diplomatic Post: New Delhi-8118,74.0,25.55,59.19
2025-02-15,11,US Diplomatic Post: New Delhi-8118,63.0,33.3,55.44
2025-02-15,12,US Diplomatic Post: New Delhi-8118,56.0,27.91,62.87
2025-02-15,13,US Diplomatic Post: New Delhi-8118,62.0,29.5,33.77
2025-02-15,14,US Diplomatic Post: New Delhi-8118,63.0,24.15,63.2
2025-02-15,15,US Diplomatic Post: New Delhi-8118,92.0,30.27,45.49
2025-02-15,16,US Diplomatic Post: New Delhi-8118,93.0,30.68,36.61
2025-02-15,17,US Diplomatic Post: New Delhi-8118,108.0,29.82,60.3
2025-02-15,18,US Diplomatic Post: New Delhi-8118,126.0,28.06,57.97
2025-02-15,19,US Diplomatic Post: New Delhi-8118,140.0,24.88,53.16
2025-02-15,20,US Diplomatic Post: New Delhi-8118,175.0,34.22,58.21
2025-02-15,21,US Diplomatic Post: New Delhi-8118,231.0,27.39,44.09
2025-02-15,22,US Diplomatic Post: New Delhi-8118,252.0,20.83,52.35
2025-02-15,23,US Diplomatic Post: New Delhi-8118,253.0,20.59,53.67
2025-02-16,0,US Diplomatic Post: New Delhi-8118,251.0,22.08,68.94
2025-02-16,1,US Diplomatic Post: New Delhi-8118,254.0,30.96,46.65
2025-02-16,2,US Diplomatic Post: New Delhi-8118,255.0,28.13,35.83
2025-02-16,3,US Diplomatic Post: New Delhi-8118,265.0,21.95,60.37
2025-02-16,4,US Diplomatic Post: New Delhi-8118,231.0,33.44,65.79
2025-02-16,5,US Diplomatic Post: New Delhi-8118,164.0,32.5,53.57
2025-02-16,6,US Diplomatic Post: New Delhi-8118,90.0,28.44,44.21
2025-02-16,7,US Diplomatic Post: New Delhi-8118,79.0,23.98,50.19
2025-02-16,8,US Diplomatic Post: New Delhi-8118,77.0,25.23,60.42
2025-02-16,9,US Diplomatic Post: New Delhi-8118,64.0,27.6,38.72
2025-02-16,10,US Diplomatic Post: New Delhi-8118,58.0,24.95,66.46
2025-02-16,11,US Diplomatic Post: New Delhi-8118,42.0,28.5,59.47
2025-02-16,12,US Diplomatic Post: New Delhi-8118,47.0,24.26,38.86
2025-02-16,13,US Diplomatic Post: New Delhi-8118,61.0,34.0,61.07
2025-02-16,14,US Diplomatic Post: New Delhi-8118,76.0,31.59,53.08
2025-02-16,15,US Diplomatic Post: New Delhi-8118,88.0,20.46,56.54
2025-02-16,16,US Diplomatic Post: New Delhi-8118,110.0,26.33,66.6
2025-02-16,17,US Diplomatic Post: New Delhi-8118,120.0,30.32,59.37
2025-02-16,18,US Diplomatic Post: New Delhi-8118,116.0,20.79,45.8
2025-02-16,19,US Diplomatic Post: New Delhi-8118,111.0,34.64,41.64
2025-02-16,20,US Diplomatic Post: New Delhi-8118,116.0,34.52,54.93
2025-02-16,21,US Diplomatic Post: New Delhi-8118,112.0,22.72,33.38
2025-02-16,22,US Diplomatic Post: New Delhi-8118,104.0,22.27,53.94
2025-02-16,23,US Diplomatic Post: New Delhi-8118,103.0,34.46,59.1
2025-02-17,0,US Diplomatic Post: New Delhi-8118,99.0,29.45,42.86
2025-02-17,1,US Diplomatic Post: New Delhi-8118,100.0,30.08,68.03
2025-02-17,2,US Diplomatic Post: New Delhi-8118,120.0,32.45,64.34
2025-02-17,3,US Diplomatic Post: New Delhi-8118,139.0,28.09,42.83
2025-02-17,4,US Diplomatic Post: New Delhi-8118,123.0,29.34,55.28
2025-02-17,5,US Diplomatic Post: New Delhi-8118,93.0,24.17,65.44
2025-02-17,6,US Diplomatic Post: New Delhi-8118,61.0,34.13,68.62
2025-02-17,7,US Diplomatic Post: New Delhi-8118,56.0,25.51,35.62
2025-02-17,8,US Diplomatic Post: New Delhi-8118,55.0,34.47,45.41
2025-02-17,9,US Diplomatic Post: New Delhi-8118,60.0,23.71,48.04
2025-02-17,10,US Diplomatic Post: New Delhi-8118,60.0,32.04,51.13
2025-02-17,11,US Diplomatic Post: New Delhi-8118,63.0,33.33,50.81
2025-02-17,12,US Diplomatic Post: New Delhi-8118,65.0,34.95,35.39
2025-02-17,13,US Diplomatic Post: New Delhi-8118,66.0,27.35,34.26
2025-02-17,14,US Diplomatic Post: New Delhi-8118,74.0,24.87,56.98
2025-02-17,15,US Diplomatic Post: New Delhi-8118,104.0,34.7,62.56
2025-02-17,16,US Diplomatic Post: New Delhi-8118,111.0,26.8,54.86
2025-02-17,17,US Diplomatic Post: New Delhi-8118,107.0,31.32,34.75
2025-02-17,18,US Diplomatic Post: New Delhi-8118,116.0,28.26,62.06
2025-02-17,19,US Diplomatic Post: New Delhi-8118,129.0,25.64,55.9
2025-02-17,20,US Diplomatic Post: New Delhi-8118,127.0,28.1,43.4
2025-02-17,21,US Diplomatic Post: New Delhi-8118,95.0,22.92,50.11
2025-02-17,22,US Diplomatic Post: New Delhi-8118,85.0,20.23,47.13
2025-02-17,23,US Diplomatic Post: New Delhi-8118,83.0,29.66,56.22
2025-02-18,0,US Diplomatic Post: New Delhi-8118,88.0,24.6,48.44
2025-02-18,1,US Diplomatic Post: New Delhi-8118,97.0,21.53,40.96
2025-02-18,2,US Diplomatic Post: New Delhi-8118,107.0,34.91,60.07
2025-02-18,3,US Diplomatic Post: New Delhi-8118,136.0,21.35,31.74
2025-02-18,4,US Diplomatic Post: New Delhi-8118,162.0,25.68,39.16
2025-02-18,5,US Diplomatic Post: New Delhi-8118,131.0,24.37,64.2
2025-02-18,6,US Diplomatic Post: New Delhi-8118,84.0,34.9,38.82
2025-02-18,7,US Diplomatic Post: New Delhi-8118,57.0,26.07,30.24
2025-02-18,8,US Diplomatic Post: New Delhi-8118,27.0,22.82,56.94
2025-02-18,9,US Diplomatic Post: New Delhi-8118,17.0,34.65,32.68
2025-02-18,10,US Diplomatic Post: New Delhi-8118,28.0,20.78,60.89
2025-02-18,11,US Diplomatic Post: New Delhi-8118,23.0,22.79,64.38
2025-02-18,12,US Diplomatic Post: New Delhi-8118,32.0,27.4,55.19
2025-02-18,13,US Diplomatic Post: New Delhi-8118,37.0,20.62,47.32
2025-02-18,14,US Diplomatic Post: New Delhi-8118,44.0,24.4,38.84
2025-02-18,15,US Diplomatic Post: New Delhi-8118,63.0,26.32,41.27
2025-02-18,16,US Diplomatic Post: New Delhi-8118,96.0,27.9,69.13
2025-02-18,17,US Diplomatic Post: New Delhi-8118,106.0,21.94,41.34
2025-02-18,18,US Diplomatic Post: New Delhi-8118,112.0,20.5,44.24
2025-02-18,19,US Diplomatic Post: New Delhi-8118,102.0,30.04,68.47
2025-02-18,20,US Diplomatic Post: New Delhi-8118,100.0,29.43,37.67
2025-02-18,21,US Diplomatic Post: New Delhi-8118,96.0,26.72,57.76
2025-02-18,22,US Diplomatic Post: New Delhi-8118,100.0,28.96,31.86
2025-02-18,23,US Diplomatic Post: New Delhi-8118,115.0,31.4,40.96
2025-02-19,0,US Diplomatic Post: New Delhi-8118,112.0,21.59,31.5
2025-02-19,1,US Diplomatic Post: New Delhi-8118,99.0,25.14,50.85
2025-02-19,2,US Diplomatic Post: New Delhi-8118,98.0,30.31,32.51
2025-02-19,3,US Diplomatic Post: New Delhi-8118,108.0,29.8,30.43
2025-02-19,4,US Diplomatic Post: New Delhi-8118,94.0,22.52,43.2
2025-02-19,5,US Diplomatic Post: New Delhi-8118,78.0,21.62,31.94
2025-02-19,6,US Diplomatic Post: New Delhi-8118,67.0,22.78,30.66
2025-02-19,7,US Diplomatic Post: New Delhi-8118,57.0,23.55,44.5
2025-02-19,8,US Diplomatic Post: New Delhi-8118,56.0,20.44,41.16
2025-02-19,9,US Diplomatic Post: New Delhi-8118,43.0,27.51,61.3
2025-02-19,10,US Diplomatic Post: New Delhi-8118,31.0,22.24,53.92
2025-02-19,11,US Diplomatic Post: New Delhi-8118,34.0,23.25,36.46
2025-02-19,12,US Diplomatic Post: New Delhi-8118,40.0,26.85,34.31
2025-02-19,13,US Diplomatic Post: New Delhi-8118,60.0,21.85,49.14
2025-02-19,14,US Diplomatic Post: New Delhi-8118,64.0,33.76,42.3
2025-02-19,15,US Diplomatic Post: New Delhi-8118,73.0,20.15,59.94
2025-02-19,16,US Diplomatic Post: New Delhi-8118,86.0,28.94,36.66
2025-02-19,17,US Diplomatic Post: New Delhi-8118,73.0,34.88,54.34
2025-02-19,18,US Diplomatic Post: New Delhi-8118,53.0,22.97,45.72
2025-02-19,19,US Diplomatic Post: New Delhi-8118,42.0,31.29,63.84
2025-02-19,20,US Diplomatic Post: New Delhi-8118,50.0,20.98,37.61
2025-02-19,21,US Diplomatic Post: New Delhi-8118,38.0,24.35,68.1
2025-02-19,22,US Diplomatic Post: New Delhi-8118,39.0,25.26,47.24
2025-02-19,23,US Diplomatic Post: New Delhi-8118,37.0,22.2,41.51
2025-02-20,0,US Diplomatic Post: New Delhi-8118,40.0,25.49,51.87
2025-02-20,1,US Diplomatic Post: New Delhi-8118,44.0,20.31,55.08
2025-02-20,2,US Diplomatic Post: New Delhi-8118,49.0,20.29,62.3
2025-02-20,3,US Diplomatic Post: New Delhi-8118,69.0,24.75,59.47
2025-02-20,4,US Diplomatic Post: New Delhi-8118,104.0,24.12,63.17
2025-02-20,5,US Diplomatic Post: New Delhi-8118,101.0,27.06,42.74
2025-02-20,6,US Diplomatic Post: New Delhi-8118,62.0,21.03,42.01
2025-02-20,7,US Diplomatic Post: New Delhi-8118,45.0,27.35,66.76
2025-02-20,8,US Diplomatic Post: New Delhi-8118,32.0,32.56,67.3
2025-02-20,9,US Diplomatic Post: New Delhi-8118,41.0,20.07,56.11
2025-02-20,10,US Diplomatic Post: New Delhi-8118,32.0,30.09,68.02
2025-02-20,11,US Diplomatic Post: New Delhi-8118,32.0,32.46,63.44
2025-02-20,12,US Diplomatic Post: New Delhi-8118,38.0,28.87,42.3
2025-02-20,13,US Diplomatic Post: New Delhi-8118,36.0,25.57,52.92
2025-02-20,14,US Diplomatic Post: New Delhi-8118,56.0,32.94,47.99
2025-02-20,15,US Diplomatic Post: New Delhi-8118,67.0,28.37,45.16
2025-02-20,16,US Diplomatic Post: New Delhi-8118,66.0,33.1,66.72
2025-02-20,17,US Diplomatic Post: New Delhi-8118,82.0,31.7,42.46
2025-02-20,18,US Diplomatic Post: New Delhi-8118,82.0,27.79,64.41
2025-02-20,19,US Diplomatic Post: New Delhi-8118,75.0,30.82,64.49
2025-02-20,20,US Diplomatic Post: New Delhi-8118,80.0,31.14,52.68
2025-02-20,21,US Diplomatic Post: New Delhi-8118,59.0,34.03,33.25
2025-02-20,22,US Diplomatic Post: New Delhi-8118,54.0,24.5,39.04
2025-02-20,23,US Diplomatic Post: New Delhi-8118,69.0,27.84,40.46
2025-02-21,0,US Diplomatic Post: New Delhi-8118,61.0,30.33,42.22
2025-02-21,1,US Diplomatic Post: New Delhi-8118,74.0,20.28,34.35
2025-02-21,2,US Diplomatic Post: New Delhi-8118,101.0,24.65,35.48
2025-02-21,3,US Diplomatic Post: New Delhi-8118,110.0,22.44,53.0
2025-02-21,4,US Diplomatic Post: New Delhi-8118,96.0,22.0,39.84
2025-02-21,5,US Diplomatic Post: New Delhi-8118,77.0,30.65,52.81
2025-02-21,6,US Diplomatic Post: New Delhi-8118,68.0,27.04,32.08
2025-02-21,7,US Diplomatic Post: New Delhi-8118,68.0,33.79,50.3
2025-02-21,8,US Diplomatic Post: New Delhi-8118,118.0,26.82,63.96
2025-02-21,9,US Diplomatic Post: New Delhi-8118,92.0,25.96,45.01
2025-02-21,10,US Diplomatic Post: New Delhi-8118,94.0,34.38,37.17
2025-02-21,11,US Diplomatic Post: New Delhi-8118,79.0,26.16,37.0
2025-02-21,12,US Diplomatic Post: New Delhi-8118,89.0,28.53,53.33
2025-02-21,13,US Diplomatic Post: New Delhi-8118,90.0,29.11,60.28
2025-02-21,14,US Diplomatic Post: New Delhi-8118,96.0,31.53,52.93
2025-02-21,15,US Diplomatic Post: New Delhi-8118,103.0,27.55,65.95
2025-02-21,16,US Diplomatic Post: New Delhi-8118,97.0,20.01,43.38
2025-02-21,17,US Diplomatic Post: New Delhi-8118,88.0,21.64,52.71
2025-02-21,18,US Diplomatic Post: New Delhi-8118,76.0,27.28,40.65
2025-02-21,19,US Diplomatic Post: New Delhi-8118,73.0,27.38,37.14
2025-02-21,20,US Diplomatic Post: New Delhi-8118,78.0,33.99,63.96
2025-02-21,21,US Diplomatic Post: New Delhi-8118,72.0,25.55,44.75
2025-02-21,22,US Diplomatic Post: New Delhi-8118,75.0,22.39,63.49
2025-02-21,23,US Diplomatic Post: New Delhi-8118,77.0,27.02,68.46
2025-02-22,0,US Diplomatic Post: New Delhi-8118,68.0,34.8,54.3
2025-02-22,1,US Diplomatic Post: New Delhi-8118,68.0,22.59,66.95
2025-02-22,2,US Diplomatic Post: New Delhi-8118,66.0,33.66,35.0
2025-02-22,3,US Diplomatic Post: New Delhi-8118,74.0,24.67,42.6
2025-02-22,4,US Diplomatic Post: New Delhi-8118,84.0,21.32,62.98
2025-02-22,5,US Diplomatic Post: New Delhi-8118,73.0,21.91,39.09
2025-02-22,6,US Diplomatic Post: New Delhi-8118,69.0,20.5,52.12
2025-02-22,7,US Diplomatic Post: New Delhi-8118,64.0,28.21,63.77
2025-02-22,8,US Diplomatic Post: New Delhi-8118,48.0,24.48,67.59
2025-02-22,9,US Diplomatic Post: New Delhi-8118,43.0,27.63,30.99
2025-02-22,10,US Diplomatic Post: New Delhi-8118,28.0,31.96,64.22
2025-02-22,11,US Diplomatic Post: New Delhi-8118,31.0,33.15,55.77
2025-02-22,12,US Diplomatic Post: New Delhi-8118,37.0,28.15,59.75
2025-02-22,13,US Diplomatic Post: New Delhi-8118,44.0,29.43,45.45
2025-02-22,14,US Diplomatic Post: New Delhi-8118,56.0,32.42,60.84
2025-02-22,15,US Diplomatic Post: New Delhi-8118,79.0,22.13,56.84
2025-02-22,16,US Diplomatic Post: New Delhi-8118,70.0,30.91,69.98
2025-02-22,17,US Diplomatic Post: New Delhi-8118,74.0,22.91,36.7
2025-02-22,18,US Diplomatic Post: New Delhi-8118,65.0,26.68,44.64
2025-02-22,19,US Diplomatic Post: New Delhi-8118,70.0,27.09,33.41
2025-02-22,20,US Diplomatic Post: New Delhi-8118,65.0,22.07,57.72
2025-02-22,21,US Diplomatic Post: New Delhi-8118,73.0,21.59,61.57
2025-02-22,22,US Diplomatic Post: New Delhi-8118,80.0,20.92,59.08
2025-02-22,23,US Diplomatic Post: New Delhi-8118,106.0,28.3,33.38
2025-02-23,0,US Diplomatic Post: New Delhi-8118,91.0,20.97,60.82
2025-02-23,1,US Diplomatic Post: New Delhi-8118,78.0,25.34,33.09
2025-02-23,2,US Diplomatic Post: New Delhi-8118,74.0,34.77,62.45
2025-02-23,3,US Diplomatic Post: New Delhi-8118,89.0,30.42,32.12
2025-02-23,4,US Diplomatic Post: New Delhi-8118,87.0,31.0,65.31
2025-02-23,5,US Diplomatic Post: New Delhi-8118,62.0,26.18,36.86
2025-02-23,6,US Diplomatic Post: New Delhi-8118,63.0,32.69,66.5
2025-02-23,7,US Diplomatic Post: New Delhi-8118,47.0,27.07,49.51
2025-02-23,8,US Diplomatic Post: New Delhi-8118,41.0,21.97,62.21
2025-02-23,9,US Diplomatic Post: New Delhi-8118,41.0,32.72,58.34
2025-02-23,10,US Diplomatic Post: New Delhi-8118,38.0,30.07,39.12
2025-02-23,11,US Diplomatic Post: New Delhi-8118,37.0,25.92,69.39
2025-02-23,12,US Diplomatic Post: New Delhi-8118,37.0,30.92,53.44
2025-02-23,13,US Diplomatic Post: New Delhi-8118,38.0,28.91,41.99
2025-02-23,14,US Diplomatic Post: New Delhi-8118,51.0,22.98,64.49
2025-02-23,15,US Diplomatic Post: New Delhi-8118,-999.0,24.73,63.18
2025-02-23,16,US Diplomatic Post: New Delhi-8118,81.0,31.06,60.88
2025-02-23,17,US Diplomatic Post: New Delhi-8118,85.0,21.89,58.27
2025-02-23,18,US Diplomatic Post: New Delhi-8118,97.0,27.76,55.29
2025-02-23,19,US Diplomatic Post: New Delhi-8118,105.0,31.62,36.47
2025-02-23,20,US Diplomatic Post: New Delhi-8118,103.0,29.4,48.89
2025-02-23,21,US Diplomatic Post: New Delhi-8118,102.0,34.86,32.62
2025-02-23,22,US Diplomatic Post: New Delhi-8118,90.0,25.53,53.59
2025-02-23,23,US Diplomatic Post: New Delhi-8118,90.0,29.85,58.68
2025-02-24,0,US Diplomatic Post: New Delhi-8118,100.0,20.43,36.95
2025-02-24,1,US Diplomatic Post: New Delhi-8118,135.0,23.34,37.16
2025-02-24,2,US Diplomatic Post: New Delhi-8118,137.0,21.62,64.51
2025-02-24,3,US Diplomatic Post: New Delhi-8118,133.0,24.87,38.13
2025-02-24,4,US Diplomatic Post: New Delhi-8118,132.0,22.61,45.16
2025-02-24,5,US Diplomatic Post: New Delhi-8118,90.0,30.32,50.57
2025-02-24,6,US Diplomatic Post: New Delhi-8118,67.0,33.58,45.74
2025-02-24,7,US Diplomatic Post: New Delhi-8118,71.0,26.67,35.87
2025-02-24,8,US Diplomatic Post: New Delhi-8118,61.0,34.02,57.11
2025-02-24,9,US Diplomatic Post: New Delhi-8118,41.0,26.28,44.38
2025-02-24,10,US Diplomatic Post: New Delhi-8118,40.0,34.11,47.13
2025-02-24,11,US Diplomatic Post: New Delhi-8118,39.0,33.01,60.33
2025-02-24,12,US Diplomatic Post: New Delhi-8118,44.0,30.14,55.08
2025-02-24,13,US Diplomatic Post: New Delhi-8118,48.0,20.78,38.3
2025-02-24,14,US Diplomatic Post: New Delhi-8118,62.0,27.08,62.41
2025-02-24,15,US Diplomatic Post: New Delhi-8118,72.0,32.94,48.62
2025-02-24,16,US Diplomatic Post: New Delhi-8118,74.0,22.54,68.2
2025-02-24,17,US Diplomatic Post: New Delhi-8118,82.0,22.81,55.27
2025-02-24,18,US Diplomatic Post: New Delhi-8118,99.0,33.93,36.65
2025-02-24,19,US Diplomatic Post: New Delhi-8118,119.0,31.52,62.06
2025-02-24,20,US Diplomatic Post: New Delhi-8118,114.0,31.64,49.4
2025-02-24,21,US Diplomatic Post: New Delhi-8118,116.0,31.36,59.44
2025-02-24,22,US Diplomatic Post: New Delhi-8118,114.0,30.21,36.61
2025-02-24,23,US Diplomatic Post: New Delhi-8118,116.0,30.85,45.55
2025-02-25,0,US Diplomatic Post: New Delhi-8118,129.0,34.3,66.83
2025-02-25,1,US Diplomatic Post: New Delhi-8118,119.0,27.91,62.32
2025-02-25,2,US Diplomatic Post: New Delhi-8118,118.0,30.4,47.5
2025-02-25,3,US Diplomatic Post: New Delhi-8118,104.0,32.39,64.26
2025-02-25,4,US Diplomatic Post: New Delhi-8118,111.0,20.91,53.16
2025-02-25,5,US Diplomatic Post: New Delhi-8118,107.0,33.99,31.68
2025-02-25,6,US Diplomatic Post: New Delhi-8118,78.0,21.84,57.12
2025-02-25,7,US Diplomatic Post: New Delhi-8118,75.0,20.76,61.77
2025-02-25,8,US Diplomatic Post: New Delhi-8118,69.0,27.07,50.49
2025-02-25,9,US Diplomatic Post: New Delhi-8118,48.0,33.71,57.85
2025-02-25,10,US Diplomatic Post: New Delhi-8118,52.0,33.27,44.02
2025-02-25,11,US Diplomatic Post: New Delhi-8118,45.0,28.68,58.67
2025-02-25,12,US Diplomatic Post: New Delhi-8118,47.0,22.51,48.63
2025-02-25,13,US Diplomatic Post: New Delhi-8118,51.0,28.28,42.19
2025-02-25,14,US Diplomatic Post: New Delhi-8118,54.0,34.7,49.53
2025-02-25,15,US Diplomatic Post: New Delhi-8118,68.0,25.37,31.82
2025-02-25,16,US Diplomatic Post: New Delhi-8118,73.0,34.73,65.38
2025-02-25,17,US Diplomatic Post: New Delhi-8118,82.0,30.91,53.38
2025-02-25,18,US Diplomatic Post: New Delhi-8118,96.0,27.22,30.38
2025-02-25,19,US Diplomatic Post: New Delhi-8118,88.0,34.32,68.34
2025-02-25,20,US Diplomatic Post: New Delhi-8118,97.0,34.85,34.71
2025-02-25,21,US Diplomatic Post: New Delhi-8118,105.0,23.16,53.92
2025-02-25,22,US Diplomatic Post: New Delhi-8118,102.0,33.45,35.59
2025-02-25,23,US Diplomatic Post: New Delhi-8118,97.0,30.63,33.45
2025-02-26,0,US Diplomatic Post: New Delhi-8118,96.0,31.08,49.15
2025-02-26,1,US Diplomatic Post: New Delhi-8118,99.0,34.58,69.48
2025-02-26,2,US Diplomatic Post: New Delhi-8118,103.0,30.15,38.23
2025-02-26,3,US Diplomatic Post: New Delhi-8118,192.0,25.64,48.42
2025-02-26,4,US Diplomatic Post: New Delhi-8118,222.0,35.0,43.07
2025-02-26,5,US Diplomatic Post: New Delhi-8118,181.0,34.74,36.84
2025-02-26,6,US Diplomatic Post: New Delhi-8118,109.0,24.18,56.25
2025-02-26,7,US Diplomatic Post: New Delhi-8118,95.0,28.61,51.16
2025-02-26,8,US Diplomatic Post: New Delhi-8118,89.0,22.3,63.92
2025-02-26,9,US Diplomatic Post: New Delhi-8118,72.0,33.36,40.55
2025-02-26,10,US Diplomatic Post: New Delhi-8118,58.0,25.52,47.78
2025-02-26,11,US Diplomatic Post: New Delhi-8118,55.0,33.55,56.81
2025-02-26,12,US Diplomatic Post: New Delhi-8118,64.0,33.58,59.49
2025-02-26,13,US Diplomatic Post: New Delhi-8118,78.0,27.1,46.01
2025-02-26,14,US Diplomatic Post: New Delhi-8118,105.0,29.65,34.5
2025-02-26,15,US Diplomatic Post: New Delhi-8118,115.0,25.56,58.23
2025-02-26,16,US Diplomatic Post: New Delhi-8118,120.0,30.92,34.63
2025-02-26,17,US Diplomatic Post: New Delhi-8118,126.0,24.36,30.96
2025-02-26,18,US Diplomatic Post: New Delhi-8118,116.0,30.18,39.59
2025-02-26,19,US Diplomatic Post: New Delhi-8118,119.0,25.42,50.28
2025-02-26,20,US Diplomatic Post: New Delhi-8118,113.0,30.4,35.25
2025-02-26,21,US Diplomatic Post: New Delhi-8118,123.0,23.59,58.25
2025-02-26,22,US Diplomatic Post: New Delhi-8118,105.0,33.34,61.46
2025-02-26,23,US Diplomatic Post: New Delhi-8118,87.0,21.15,54.97
2025-02-27,0,US Diplomatic Post: New Delhi-8118,65.0,31.25,65.79
2025-02-27,1,US Diplomatic Post: New Delhi-8118,134.0,23.55,49.55
2025-02-27,2,US Diplomatic Post: New Delhi-8118,157.0,27.07,30.19
2025-02-27,3,US Diplomatic Post: New Delhi-8118,74.0,24.94,33.55
2025-02-27,4,US Diplomatic Post: New Delhi-8118,51.0,30.74,65.16
2025-02-27,5,US Diplomatic Post: New Delhi-8118,36.0,32.91,66.91
2025-02-27,6,US Diplomatic Post: New Delhi-8118,26.0,23.64,53.84
2025-02-27,7,US Diplomatic Post: New Delhi-8118,21.0,29.52,39.07
2025-02-27,8,US Diplomatic Post: New Delhi-8118,37.0,34.22,31.79
2025-02-27,9,US Diplomatic Post: New Delhi-8118,30.0,34.56,59.23
2025-02-27,10,US Diplomatic Post: New Delhi-8118,27.0,31.84,36.3
2025-02-27,11,US Diplomatic Post: New Delhi-8118,25.0,26.23,46.36
2025-02-27,12,US Diplomatic Post: New Delhi-8118,26.0,34.68,52.49
2025-02-27,13,US Diplomatic Post: New Delhi-8118,28.0,32.58,48.84
2025-02-27,14,US Diplomatic Post: New Delhi-8118,38.0,25.58,54.49
2025-02-27,15,US Diplomatic Post: New Delhi-8118,31.0,21.48,50.09
2025-02-27,16,US Diplomatic Post: New Delhi-8118,51.0,29.15,48.05
2025-02-27,17,US Diplomatic Post: New Delhi-8118,55.0,21.74,37.46
2025-02-27,18,US Diplomatic Post: New Delhi-8118,53.0,25.07,31.75
2025-02-27,19,US Diplomatic Post: New Delhi-8118,52.0,32.95,69.6
2025-02-27,20,US Diplomatic Post: New Delhi-8118,39.0,27.38,35.23
2025-02-27,21,US Diplomatic Post: New Delhi-8118,47.0,21.93,47.51
2025-02-27,22,US Diplomatic Post: New Delhi-8118,39.0,33.26,57.08
2025-02-27,23,US Diplomatic Post: New Delhi-8118,43.0,30.16,35.45
2025-02-28,0,US Diplomatic Post: New Delhi-8118,-999.0,24.88,40.77
2025-02-28,1,US Diplomatic Post: New Delhi-8118,-999.0,25.38,34.74
2025-02-28,2,US Diplomatic Post: New Delhi-8118,-999.0,29.21,39.46
2025-02-28,3,US Diplomatic Post: New Delhi-8118,77.0,29.17,46.96
2025-02-28,4,US Diplomatic Post: New Delhi-8118,67.0,21.45,61.04
2025-02-28,5,US Diplomatic Post: New Delhi-8118,63.0,33.92,54.42
2025-02-28,6,US Diplomatic Post: New Delhi-8118,58.0,33.92,54.23
2025-02-28,7,US Diplomatic Post: New Delhi-8118,57.0,25.22,58.74
2025-02-28,8,US Diplomatic Post: New Delhi-8118,46.0,32.42,34.34
2025-02-28,9,US Diplomatic Post: New Delhi-8118,49.0,34.54,38.64
2025-02-28,10,US Diplomatic Post: New Delhi-8118,55.0,26.91,30.88
2025-02-28,11,US Diplomatic Post: New Delhi-8118,55.0,30.16,38.12
2025-02-28,12,US Diplomatic Post: New Delhi-8118,47.0,20.21,67.78
2025-02-28,13,US Diplomatic Post: New Delhi-8118,43.0,30.91,40.59
2025-02-28,14,US Diplomatic Post: New Delhi-8118,52.0,33.2,35.04
2025-02-28,15,US Diplomatic Post: New Delhi-8118,56.0,30.26,57.68
2025-02-28,16,US Diplomatic Post: New Delhi-8118,59.0,22.86,36.0
2025-02-28,17,US Diplomatic Post: New Delhi-8118,54.0,26.1,61.36
2025-02-28,18,US Diplomatic Post: New Delhi-8118,51.0,27.74,48.12
2025-02-28,19,New Delhi-8118,46.0,27.37,67.52
2025-02-28,20,New Delhi-8118,60.0,33.39,48.72
2025-02-28,21,New Delhi-8118,59.0,33.78,52.72
2025-02-28,22,New Delhi-8118,58.0,26.56,37.73
2025-02-28,23,New Delhi-8118,57.0,32.18,49.38
2025-03-01,0,New Delhi-8118,43.0,31.58,49.93
2025-03-01,1,New Delhi-8118,46.0,24.16,30.25
2025-03-01,2,New Delhi-8118,51.0,31.03,68.57
2025-03-01,3,New Delhi-8118,69.0,21.66,61.03
